contrast,gene,log2FoldChange,Gene_names,Protein_names
Recovery.Control,LOC101846308,0.42612329666091026,PITPNA PITPN,Phosphatidylinositol transfer protein alpha isoform (PI-TP-alpha) (PtdIns transfer protein alpha) (PtdInsTP alpha)
Recovery.Control,LOC101850439,1.9498833901468882,NA,NA
Recovery.Control,LOC118478573,0.6464545439183553,NA,NA
Recovery.Control,LOC101862833,0.8650163749122634,HERC4 KIAA1593,Probable E3 ubiquitin-protein ligase HERC4 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 4) (HECT-type E3 ubiquitin transferase HERC4)
Recovery.Control,LOC101845577,0.8247952192455806,DUSP3 VHR,Dual specificity protein phosphatase 3 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase VHR) (Vaccinia H1-related phosphatase) (VHR)
Recovery.Control,LOC101864560,-0.6068688897927544,ITM2A UNQ603/PRO1189,Integral membrane protein 2A (Protein E25)
Recovery.Control,LOC101863621,0.8734690966948421,OXCT1 OXCT SCOT,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial (EC 2.8.3.5) (3-oxoacid CoA-transferase 1) (Somatic-type succinyl-CoA:3-oxoacid CoA-transferase) (SCOT-s)"
Recovery.Control,LOC118478790,0.7000714257991206,NA,NA
Recovery.Control,LOC101851309,0.4101815444156616,NA,NA
Recovery.Control,LOC101862080,0.819437159046978,NA,NA
Recovery.Control,LOC101846047,0.5661000950541533,U2AF1L5,Splicing factor U2AF 35 kDa subunit-like protein (U2 small nuclear RNA auxiliary factor 1-like protein 5)
Recovery.Control,LOC101853277,0.7695703247981945,HMGCS1 HMGCS,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic (HMG-CoA synthase) (EC 2.3.3.10) (3-hydroxy-3-methylglutaryl coenzyme A synthase)"
Recovery.Control,LOC101857461,0.770436952415675,UBE2D1 SFT UBC5A UBCH5 UBCH5A,Ubiquitin-conjugating enzyme E2 D1 (EC 2.3.2.23) ((E3-independent) E2 ubiquitin-conjugating enzyme D1) (EC 2.3.2.24) (E2 ubiquitin-conjugating enzyme D1) (Stimulator of Fe transport) (SFT) (UBC4/5 homolog) (UbcH5) (Ubiquitin carrier protein D1) (Ubiquitin-conjugating enzyme E2(17)KB 1) (Ubiquitin-conjugating enzyme E2-17 kDa 1) (Ubiquitin-protein ligase D1)
Recovery.Control,LOC101859063,0.5718797922057995,IST1,IST1 homolog (Fragment)
Recovery.Hyp_T6h,LOC101852128,2.152213963617573,IRF8,Interferon regulatory factor 8 (Fragment)
Recovery.Hyp_T6h,LOC101853981,0.5930365413005747,PLA2G16 HRASLS3 HREV107,HRAS-like suppressor 3 (HRSL3) (EC 3.1.1.32) (EC 3.1.1.4) (Adipose-specific phospholipase A2) (AdPLA) (Group XVI phospholipase A1/A2) (H-rev 107 protein homolog) (H-REV107) (HREV107-1) (HRAS-like suppressor 1) (HREV107-3) (Renal carcinoma antigen NY-REN-65)
Recovery.Hyp_T6h,LOC101861245,-0.5871765303272579,HNRNPK,Heterogeneous nuclear ribonucleoprotein K (Fragment)
Recovery.Hyp_T6h,LOC101859369,0.6911516526956802,NA,NA
Recovery.Hyp_T6h,LOC101849332,-0.7626701379837819,NOP56 NOL5A,Nucleolar protein 56 (Nucleolar protein 5A)
Recovery.Hyp_T6h,LOC101854301,0.5416590577062591,LMAN2 C5orf8,Vesicular integral-membrane protein VIP36 (Glycoprotein GP36b) (Lectin mannose-binding 2) (Vesicular integral-membrane protein 36) (VIP36)
Recovery.Hyp_T6h,LOC101855069,0.5369041975632424,TNIP2 ABIN2 FLIP1,TNFAIP3-interacting protein 2 (A20-binding inhibitor of NF-kappa-B activation 2) (ABIN-2) (Fetal liver LKB1-interacting protein)
Recovery.Hyp_T6h,LOC101857848,0.6018514306867797,NA,NA
Recovery.Hyp_T6h,LOC101857379,1.1094149120803838,ELOVL6 FACE LCE,Elongation of very long chain fatty acids protein 6 (EC 2.3.1.199) (3-keto acyl-CoA synthase ELOVL6) (ELOVL fatty acid elongase 6) (ELOVL FA elongase 6) (Fatty acid elongase 2) (hELO2) (Fatty acyl-CoA elongase) (Long-chain fatty-acyl elongase) (Very long chain 3-ketoacyl-CoA synthase 6) (Very long chain 3-oxoacyl-CoA synthase 6)
Recovery.Hyp_T6h,LOC101861094,-0.7650318594497363,NA,NA
Recovery.Hyp_T6h,LOC101857532,0.7413018692035099,SACS KIAA0730,Sacsin (DnaJ homolog subfamily C member 29) (DNAJC29)
Recovery.Hyp_T6h,LOC101848401,1.2482609934327442,MCAT MT,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial (MCT) (EC 2.3.1.39) (Mitochondrial malonyl CoA:ACP acyltransferase) (Mitochondrial malonyltransferase) ([Acyl-carrier-protein] malonyltransferase)"
Recovery.Hyp_T6h,LOC101849343,-1.1925073072250956,PPIB CYPB,Peptidyl-prolyl cis-trans isomerase B (PPIase B) (EC 5.2.1.8) (CYP-S1) (Cyclophilin B) (Rotamase B) (S-cyclophilin) (SCYLP)
Recovery.Hyp_T6h,LOC101859144,-0.8024442474434027,MGLL,Monoglyceride lipase (MGL) (EC 3.1.1.23) (HU-K5) (Lysophospholipase homolog) (Lysophospholipase-like) (Monoacylglycerol lipase) (MAGL)
Recovery.Hyp_T6h,LOC101858324,1.9873290976520488,NA,NA
Recovery.Hyp_T6h,LOC106013374,1.83336262254951,NA,NA
Recovery.Hyp_T6h,LOC101863953,-1.1964351513618268,SLC6A5 GLYT2 NET1,Sodium- and chloride-dependent glycine transporter 2 (GlyT-2) (GlyT2) (Solute carrier family 6 member 5)
Recovery.Hyp_T6h,LOC101862091,0.8525851727079237,LENG1,Leukocyte receptor cluster member 1
Recovery.Hyp_T6h,LOC101847554,0.8464262009966357,CFAP20 BUG22 C16orf80 GTL3,Cilia- and flagella-associated protein 20 (Basal body up-regulated protein 22) (Transcription factor IIB)
Recovery.Hyp_T6h,LOC101847791,0.9999614657328652,NA,NA
Recovery.Hyp_T6h,LOC101846266,1.7578659080781556,NA,NA
Recovery.Hyp_T6h,LOC100885792,0.8021854615240696,H1F0 H1FV,"Histone H1.0 (Histone H1') (Histone H1(0)) [Cleaved into: Histone H1.0, N-terminally processed]"
Recovery.Hyp_T6h,LOC101846193,-2.255039346055158,NA,NA
Recovery.Hyp_T6h,LOC101860873,0.8871072132085798,NA,NA
Recovery.Hyp_T6h,LOC101859462,-0.6915462312335442,ADAM10 KUZ MADM,Disintegrin and metalloproteinase domain-containing protein 10 (ADAM 10) (EC 3.4.24.81) (CDw156) (Kuzbanian protein homolog) (Mammalian disintegrin-metalloprotease) (CD antigen CD156c)
Recovery.Hyp_T6h,LOC101863723,1.0508132761726856,FBXL4 FBL4 FBL5,F-box/LRR-repeat protein 4 (F-box and leucine-rich repeat protein 4) (F-box protein FBL4/FBL5)
Recovery.Hyp_T6h,LOC101860479,0.7986492930402064,NA,NA
Recovery.Hyp_T6h,LOC101860874,-0.740429983752694,NA,NA
Recovery.Hyp_T6h,LOC101863568,0.9172713436794673,SERPINB1 ELANH2 MNEI PI2,Leukocyte elastase inhibitor (LEI) (Monocyte/neutrophil elastase inhibitor) (EI) (M/NEI) (Peptidase inhibitor 2) (PI-2) (Serpin B1)
Recovery.Hyp_T6h,LOC101863568,0.9172713436794673,SERPINB10 PI10,Serpin B10 (Bomapin) (Peptidase inhibitor 10) (PI-10)
Recovery.Hyp_T6h,LOC101863568,0.9172713436794673,SERPINB8 PI8,Serpin B8 (Cytoplasmic antiproteinase 2) (CAP-2) (CAP2) (Peptidase inhibitor 8) (PI-8)
Recovery.Hyp_T6h,LOC101853142,-0.3512131637878803,HNRNPUL1,Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment)
Recovery.Hyp_T6h,LOC100856795,-1.2563182162672504,EEF2K,Eukaryotic elongation factor 2 kinase (eEF-2 kinase) (eEF-2K) (EC 2.7.11.20) (Calcium/calmodulin-dependent eukaryotic elongation factor 2 kinase)
Recovery.Hyp_T6h,LOC101858475,-1.7343414580512098,CLSPN,Claspin
Recovery.Hyp_T6h,LOC101861345,-0.5354993373772265,ENOPH1 MASA MSTP145,"Enolase-phosphatase E1 (EC 3.1.3.77) (2,3-diketo-5-methylthio-1-phosphopentane phosphatase) (MASA homolog)"
Recovery.Hyp_T6h,LOC101856010,0.7198700298054509,CNPY3 CTG4A ERDA5 PRAT4A TNRC5 HSPC084 UNQ1934/PRO4409,Protein canopy homolog 3 (CTG repeat protein 4a) (Expanded repeat-domain protein CAG/CTG 5) (Protein associated with TLR4) (Trinucleotide repeat-containing gene 5 protein)
Recovery.Hyp_T6h,LOC106011194,0.7170171634545799,NA,NA
Recovery.Hyp_T6h,LOC118477353,1.2935547924611424,NA,NA
Recovery.Hyp_T6h,LOC101845454,-0.47904024177822174,RAN ARA24 OK/SW-cl.81,GTP-binding nuclear protein Ran (Androgen receptor-associated protein 24) (GTPase Ran) (Ras-like protein TC4) (Ras-related nuclear protein)
Recovery.Hyp_T6h,LOC101861194,0.42484320042594753,SERINC3 DIFF33 TDE1 SBBI99,Serine incorporator 3 (Tumor differentially expressed protein 1)
Recovery.Hyp_T6h,LOC101853375,0.9813835536563964,CYP3A5,Cytochrome P450 3A5 (EC 1.14.14.1) (CYPIIIA5) (Cytochrome P450 HLp2) (Cytochrome P450-PCN3)
Recovery.Hyp_T6h,LOC101863009,-0.7780566161193132,NA,NA
Recovery.Hyp_T6h,LOC101853149,0.7853894928707111,CDYL2,Chromodomain Y-like protein 2
Recovery.Hyp_T6h,LOC101853149,0.7853894928707111,CDYL2,Chromodomain Y-like protein 2 (CDY-like 2)
Recovery.Hyp_T6h,LOC101861108,0.9067666064991157,RAB3GAP2 KIAA0839,Rab3 GTPase-activating protein non-catalytic subunit (RGAP-iso) (Rab3 GTPase-activating protein 150 kDa subunit) (Rab3-GAP p150) (Rab3-GAP150) (Rab3-GAP regulatory subunit)
Recovery.Hyp_T6h,LOC106011301,0.6387617300594332,NA,NA
Recovery.Hyp_T6h,LOC101859160,2.0199332071740717,NA,NA
Recovery.Hyp_T6h,LOC101853451,0.6788101777645954,AAK1,AP2-associated protein kinase 1
Recovery.Hyp_T6h,LOC101862489,1.3751742353340757,NA,NA
Recovery.Hyp_T6h,LOC118477435,1.6592044150680623,NA,NA
Recovery.Hyp_T6h,LOC101855860,0.4705421298156256,NA,NA
Recovery.Hyp_T6h,LOC101860559,-1.0789684315994887,NR6A1,Nuclear receptor subfamily 6 group A member 1 (Fragment)
Recovery.Hyp_T6h,LOC106011374,-4.009811346648761,NA,NA
Recovery.Hyp_T6h,LOC101853304,0.9935568390579669,NA,NA
Recovery.Hyp_T6h,LOC101851489,1.8212810198185754,NA,NA
Recovery.Hyp_T6h,LOC101859923,-0.7269089731824018,NA,NA
Recovery.Hyp_T6h,LOC101845085,-1.4266959693208237,DAZAP1,DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1)
Recovery.Hyp_T6h,LOC101852314,-1.0732736945053687,PPP1R3D PPP1R6,Protein phosphatase 1 regulatory subunit 3D (Protein phosphatase 1 regulatory subunit 6) (PP1 subunit R6) (Protein phosphatase 1-binding subunit R6)
Recovery.Hyp_T6h,LOC101854403,-0.8208156661784887,AVPR1A AVPR1,Vasopressin V1a receptor (V1aR) (AVPR V1a) (Antidiuretic hormone receptor 1a) (Vascular/hepatic-type arginine vasopressin receptor)
Recovery.Hyp_T6h,LOC101847575,-0.6721852257356485,NA,NA
Recovery.Hyp_T6h,LOC101861202,-3.1835210794584623,NA,NA
Recovery.Hyp_T6h,LOC101862261,0.4987373121355447,RAB7A RAB7,Ras-related protein Rab-7a
Recovery.Hyp_T6h,LOC101863014,-0.9288895140236283,VGLL4 hCG_1777277,"Transcription cofactor vestigial-like protein 4 (Vestigial like 4 (Drosophila), isoform CRA_c)"
Recovery.Hyp_T6h,LOC101849043,0.5624049947469891,NA,NA
Recovery.Hyp_T6h,LOC106011470,1.0416164514076014,NXN NRX,Nucleoredoxin (EC 1.8.1.8)
Recovery.Hyp_T6h,LOC101849686,-0.5108458417347118,NSUN2 SAKI TRM4,tRNA (cytosine(34)-C(5))-methyltransferase (EC 2.1.1.203) (Myc-induced SUN domain-containing protein) (Misu) (NOL1/NOP2/Sun domain family member 2) (Substrate of AIM1/Aurora kinase B) (tRNA (cytosine-5-)-methyltransferase) (tRNA methyltransferase 4 homolog) (hTrm4)
Recovery.Hyp_T6h,LOC101854633,-1.5147914822146666,SERPINB11,Serpin B11
Recovery.Hyp_T6h,LOC101862940,-0.6223688851774791,ZNF423,Zinc finger protein 423
Recovery.Hyp_T6h,LOC101860563,0.5816204510546258,PLBD1,"Phospholipase B-like 1 (EC 3.1.1.-) (LAMA-like protein 1) (Lamina ancestor homolog 1) (Phospholipase B domain-containing protein 1) [Cleaved into: Phospholipase B-like 1 chain A, Phospholipase B-like 1 chain B, Phospholipase B-like 1 chain C]"
Recovery.Hyp_T6h,LOC101856258,-0.5999757465928874,NA,NA
Recovery.Hyp_T6h,LOC101864058,0.6379562195680715,LAMTOR3 MAP2K1IP1 MAPKSP1 PRO2783,Ragulator complex protein LAMTOR3 (Late endosomal/lysosomal adaptor and MAPK and MTOR activator 3) (MEK-binding partner 1) (Mp1) (Mitogen-activated protein kinase kinase 1-interacting protein 1) (Mitogen-activated protein kinase scaffold protein 1)
Recovery.Hyp_T6h,LOC101849202,0.5137587177713464,NCOA5 KIAA1637,Nuclear receptor coactivator 5 (NCoA-5) (Coactivator independent of AF-2) (CIA)
Recovery.Hyp_T6h,LOC101852236,0.6556786835523316,NA,NA
Recovery.Hyp_T6h,LOC101845845,0.7711398462737189,ACP2,Lysosomal acid phosphatase (LAP) (EC 3.1.3.2)
Recovery.Hyp_T6h,LOC101856340,1.3942174514281347,CCR7,C-C chemokine receptor type 7 (Fragment)
Recovery.Hyp_T6h,LOC101862343,-0.7958023209103915,HSPD1 HSP60,"60 kDa heat shock protein, mitochondrial (EC 3.6.4.9) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60) (HuCHA60) (Mitochondrial matrix protein P1) (P60 lymphocyte protein)"
Recovery.Hyp_T6h,LOC101854715,-1.5248508702134669,DNAJB6,DnaJ homolog subfamily B member 6 (Fragment)
Recovery.Hyp_T6h,LOC100533359,0.6014664783133756,HSPA8 HSC70 HSP73 HSPA10,Heat shock cognate 71 kDa protein (Heat shock 70 kDa protein 8) (Lipopolysaccharide-associated protein 1) (LAP-1) (LPS-associated protein 1)
Recovery.Hyp_T6h,LOC101854569,-0.7185385279059354,NA,NA
Recovery.Hyp_T6h,LOC101859785,0.4228919586015364,UBC,Polyubiquitin-C [Cleaved into: Ubiquitin]
Recovery.Hyp_T6h,LOC101854170,-0.5115970761595663,ALYREF ALY BEF THOC4,THO complex subunit 4 (Tho4) (Ally of AML-1 and LEF-1) (Aly/REF export factor) (Transcriptional coactivator Aly/REF) (bZIP-enhancing factor BEF)
Recovery.Hyp_T6h,LOC101864389,-0.7988074387681838,NCL,Nucleolin (Protein C23)
Recovery.Hyp_T6h,LOC101856344,2.5118028571178024,UBC,Polyubiquitin-C (Fragment)
Recovery.Hyp_T6h,LOC101855562,-0.7027251939293725,PIM1,Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)
Recovery.Hyp_T6h,LOC101845924,-4.1231717980103575,NA,NA
Recovery.Hyp_T6h,LOC101855564,0.6997862790892252,WDR3,WD repeat-containing protein 3
Recovery.Hyp_T6h,LOC101859486,0.9253766609722195,VPS4B SKD1 VPS42 MIG1,Vacuolar protein sorting-associated protein 4B (EC 3.6.4.6) (Cell migration-inducing gene 1 protein) (Suppressor of K(+) transport growth defect 1) (Protein SKD1)
Recovery.Hyp_T6h,LOC101857027,0.6543082510670993,UBE2J1 NCUBE1 CGI-76 HSPC153 HSPC205,Ubiquitin-conjugating enzyme E2 J1 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme J1) (Non-canonical ubiquitin-conjugating enzyme 1) (NCUBE-1) (Yeast ubiquitin-conjugating enzyme UBC6 homolog E) (HsUBC6e)
Recovery.Hyp_T6h,LOC101857575,0.7446668707001264,UBE2J2,Ubiquitin-conjugating enzyme E2 J2 (Fragment)
Recovery.Hyp_T6h,LOC101860820,0.4730463655970817,NA,NA
Recovery.Hyp_T6h,LOC101853857,1.7334157784955155,AOC1 ABP1 DAO1,Amiloride-sensitive amine oxidase [copper-containing] (DAO) (Diamine oxidase) (EC 1.4.3.22) (Amiloride-binding protein 1) (Amine oxidase copper domain-containing protein 1) (Histaminase) (Kidney amine oxidase) (KAO)
Recovery.Hyp_T6h,LOC101845333,0.771630327667231,CHMP2B CGI-84,Charged multivesicular body protein 2b (CHMP2.5) (Chromatin-modifying protein 2b) (CHMP2b) (Vacuolar protein sorting-associated protein 2-2) (Vps2-2) (hVps2-2)
Recovery.Hyp_T6h,LOC101846357,0.6490930239900226,SYAP1 PRO3113,Synapse-associated protein 1 (BSD domain-containing signal transducer and Akt interactor protein) (BSTA)
Recovery.Hyp_T6h,LOC101859646,0.5815055790456433,TMEM199 C17orf32,Transmembrane protein 199
Recovery.Hyp_T6h,LOC101852099,1.0606019015135382,NA,NA
Recovery.Hyp_T6h,LOC101852935,-0.5129338499145518,SART1,U4/U6.U5 tri-snRNP-associated protein 1 (SNU66 homolog) (hSnu66) (Squamous cell carcinoma antigen recognized by T-cells 1) (SART-1) (hSART-1) (U4/U6.U5 tri-snRNP-associated 110 kDa protein) (allergen Hom s 1)
Recovery.Hyp_T6h,LOC101853796,0.5723436224492788,AP4S1,AP-4 complex subunit sigma-1 (AP-4 adaptor complex subunit sigma-1) (Adaptor-related protein complex 4 subunit sigma-1) (Sigma-1 subunit of AP-4) (Sigma-4-adaptin) (Sigma4-adaptin)
Recovery.Hyp_T6h,LOC101846741,0.7357681344651815,PNPLA8 IPLA22 IPLA2G BM-043,Calcium-independent phospholipase A2-gamma (EC 3.1.1.5) (Intracellular membrane-associated calcium-independent phospholipase A2 gamma) (iPLA2-gamma) (PNPLA-gamma) (Patatin-like phospholipase domain-containing protein 8) (iPLA2-2)
Recovery.Hyp_T6h,LOC101845776,0.7255533361975576,FZD10,Frizzled-10 (Fz-10) (hFz10) (FzE7) (CD antigen CD350)
Recovery.Hyp_T6h,LOC101849218,0.6417372413738371,PDIA3 ERP57 ERP60 GRP58,Protein disulfide-isomerase A3 (EC 5.3.4.1) (58 kDa glucose-regulated protein) (58 kDa microsomal protein) (p58) (Disulfide isomerase ER-60) (Endoplasmic reticulum resident protein 57) (ER protein 57) (ERp57) (Endoplasmic reticulum resident protein 60) (ER protein 60) (ERp60)
Recovery.Hyp_T6h,LOC101849775,-0.8203539856035779,NA,NA
Recovery.Hyp_T6h,LOC101848979,-1.1123340894084348,CYP2D6,Cytochrome P450 2D6
Recovery.Hyp_T6h,LOC101855572,1.1424977933194058,SLC30A6 ZNT6,Zinc transporter 6 (ZnT-6) (Solute carrier family 30 member 6)
Recovery.Hyp_T6h,LOC101860502,1.1699351779443572,MTR,Methionine synthase (EC 2.1.1.13) (5-methyltetrahydrofolate--homocysteine methyltransferase) (Vitamin-B12 dependent methionine synthase) (MS)
Recovery.Hyp_T6h,LOC101858560,1.0000304053164935,NRAS HRAS1,GTPase NRas (Transforming protein N-Ras)
Recovery.Hyp_T6h,LOC101845107,-0.5233227794328318,EIF4G1,Eukaryotic translation initiation factor 4 gamma 1
Recovery.Hyp_T6h,LOC101852936,0.8474291648975193,PCMT1,Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)
Recovery.Hyp_T6h,LOC101846971,-0.620049592353095,CTPS1 CTPS,CTP synthase 1 (EC 6.3.4.2) (CTP synthetase 1) (UTP--ammonia ligase 1)
Recovery.Hyp_T6h,LOC101860747,-0.3587357927059337,PPP1R7 SDS22,Protein phosphatase 1 regulatory subunit 7 (Protein phosphatase 1 regulatory subunit 22)
Recovery.Hyp_T6h,LOC101851743,-1.4950372770350386,NA,NA
Recovery.Hyp_T6h,LOC101848440,0.9308073384062722,BDH1 BDH SDR9C1,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial (EC 1.1.1.30) (3-hydroxybutyrate dehydrogenase) (BDH) (Short chain dehydrogenase/reductase family 9C member 1)"
Recovery.Hyp_T6h,LOC101845704,-0.8070719164443692,NA,NA
Recovery.Hyp_T6h,LOC101852636,1.1717718989819903,LGMN PRSC1,"Legumain (EC 3.4.22.34) (Asparaginyl endopeptidase) (Protease, cysteine 1)"
Recovery.Hyp_T6h,LOC101853244,1.1680132443690925,MACF1,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5 (Fragment)"
Recovery.Hyp_T6h,LOC101855197,0.6692374566213064,SREBF1,Sterol regulatory element-binding protein 1
Recovery.Hyp_T6h,LOC101861055,-0.5444062532175065,CCT3 CCTG TRIC5,T-complex protein 1 subunit gamma (TCP-1-gamma) (CCT-gamma) (hTRiC5)
Recovery.Hyp_T6h,LOC101854422,-0.9748996854054586,METRNL,Meteorin-like protein (Subfatin)
Recovery.Hyp_T6h,LOC106012304,-0.5863887630259005,FGL2,Fibroleukin (Fibrinogen-like protein 2) (pT49)
Recovery.Hyp_T6h,LOC101861135,0.7504062546179098,LENG8 KIAA1932,Leukocyte receptor cluster member 8
Recovery.Hyp_T6h,LOC101848833,1.0592202555692187,MTBP,Mdm2-binding protein (hMTBP)
Recovery.Hyp_T6h,LOC101857125,-0.5883464390258101,NA,NA
Recovery.Hyp_T6h,LOC101859113,1.8305115488428367,GIMAP4 hCG_1643312,"GTPase IMAP family member 4 (GTPase, IMAP family member 4, isoform CRA_a)"
Recovery.Hyp_T6h,LOC101859343,1.2386432322492087,HSP90AA1 HSP90A HSPC1 HSPCA,Heat shock protein HSP 90-alpha (Heat shock 86 kDa) (HSP 86) (HSP86) (Lipopolysaccharide-associated protein 2) (LAP-2) (LPS-associated protein 2) (Renal carcinoma antigen NY-REN-38)
Recovery.Hyp_T6h,APN,-1.3627752749069586,ANPEP APN CD13 PEPN,Aminopeptidase N (AP-N) (hAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Microsomal aminopeptidase) (Myeloid plasma membrane glycoprotein CD13) (gp150) (CD antigen CD13)
Recovery.Hyp_T6h,LOC101854183,0.897753759834007,SLC2A1 GLUT1,"Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1) (HepG2 glucose transporter)"
Recovery.Hyp_T6h,LOC101848899,0.6016040840612488,TXNDC16 ERP90 KIAA1344,Thioredoxin domain-containing protein 16
Recovery.Hyp_T6h,LOC101849708,0.731627364424638,CCDC124,Coiled-coil domain-containing protein 124
Recovery.Hyp_T6h,LOC101858648,-0.5063326934962123,PSMB4 PROS26,Proteasome subunit beta type-4 (EC 3.4.25.1) (26 kDa prosomal protein) (HsBPROS26) (PROS-26) (Macropain beta chain) (Multicatalytic endopeptidase complex beta chain) (Proteasome beta chain) (Proteasome chain 3) (HsN3)
Recovery.Hyp_T6h,LOC101863684,-1.2457684865696914,MANBA MANB1,Beta-mannosidase (EC 3.2.1.25) (Lysosomal beta A mannosidase) (Mannanase) (Mannase)
Recovery.Hyp_T6h,LOC101860753,1.2232797606876085,TTC12,Tetratricopeptide repeat protein 12 (TPR repeat protein 12)
Recovery.Hyp_T6h,LOC101846438,0.4485339275953043,EDF1,Endothelial differentiation-related factor 1 (EDF-1) (Multiprotein-bridging factor 1) (MBF1)
Recovery.Hyp_T6h,LOC101852864,-1.0227787603986258,PDE7A,"High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A (EC 3.1.4.53) (HCP1) (TM22)"
Recovery.Hyp_T6h,LOC101861453,-0.7133482259566284,PCK2 PEPCK2,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial (PEPCK-M) (EC 4.1.1.32)"
Recovery.Hyp_T6h,LOC101861455,-0.7448972239084588,HMGB1 HMG1,High mobility group protein B1 (High mobility group protein 1) (HMG-1)
Recovery.Hyp_T6h,LOC101848134,1.920030417135347,GSC,Homeobox protein goosecoid
Recovery.Hyp_T6h,LOC101862290,-1.113690811448408,NA,NA
Recovery.Hyp_T6h,LOC101858048,1.1339833285874679,LRRC73 C6orf154,Leucine-rich repeat-containing protein 73
Recovery.Hyp_T6h,LOC101855358,0.7110437650655295,NA,NA
Recovery.Hyp_T6h,LOC101849147,0.6224861385225732,CTSD CPSD,"Cathepsin D (EC 3.4.23.5) [Cleaved into: Cathepsin D light chain, Cathepsin D heavy chain]"
Recovery.Hyp_T6h,LOC101852495,0.6502893167183337,CACFD1 C9orf7 PSEC0107 PSEC0248 UNQ3071/PRO9903,Calcium channel flower homolog (Calcium channel flower domain-containing protein 1)
Recovery.Hyp_T6h,LOC101853719,2.0444698698188444,NA,NA
Recovery.Hyp_T6h,LOC106011005,1.6341310790469898,NA,NA
Recovery.Hyp_T6h,LOC101856679,-1.584733298242457,HMGB3,High mobility group protein B3 (Fragment)
Recovery.Hyp_T6h,LOC106012686,2.008871613591106,NA,NA
Recovery.Hyp_T6h,LOC101857202,-1.0035985704799906,PRSS12,Neurotrypsin (EC 3.4.21.-) (Leydin) (Motopsin) (Serine protease 12)
Recovery.Hyp_T6h,LOC106012757,-0.8744833194449689,NA,NA
Recovery.Hyp_T6h,LOC106012770,1.0500616250234163,NA,NA
Recovery.Hyp_T6h,LOC101858729,-0.8490129977048355,PTBP2 NPTB PTB PTBLP,Polypyrimidine tract-binding protein 2 (Neural polypyrimidine tract-binding protein) (Neurally-enriched homolog of PTB) (PTB-like protein)
Recovery.Hyp_T6h,LOC101850832,1.2944292992046225,NA,NA
Recovery.Hyp_T6h,LOC101862437,1.7198358381275598,TSPAN33 PEN,Tetraspanin-33 (Tspan-33) (Penumbra) (hPen) (Proerythroblast new membrane)
Recovery.Hyp_T6h,LOC101861976,-0.5788595174169651,NA,NA
Recovery.Hyp_T6h,LOC101861978,0.9519209307913961,ZNF598,E3 ubiquitin-protein ligase ZNF598 (EC 2.3.2.27) (Zinc finger protein 598)
Recovery.Hyp_T6h,LOC101853026,1.1491530915217618,RAB1B,Ras-related protein Rab-1B
Recovery.Hyp_T6h,LOC101861067,0.7152892478061699,NA,NA
Recovery.Hyp_T6h,LOC101847991,-0.8561642193418074,NA,NA
Recovery.Hyp_T6h,LOC101848464,0.5168106602583288,LAMTOR5 HBXIP XIP,Ragulator complex protein LAMTOR5 (Hepatitis B virus X-interacting protein) (HBV X-interacting protein) (HBX-interacting protein) (Late endosomal/lysosomal adaptor and MAPK and MTOR activator 5)
Recovery.Hyp_T6h,LOC101860357,1.1464100501123624,PMVK PMKI,Phosphomevalonate kinase (PMKase) (hPMK) (EC 2.7.4.2)
Recovery.Hyp_T6h,LOC101846454,1.255170674421286,AIMP1 EMAP2 SCYE1,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-2) (Endothelial monocyte-activating polypeptide II) (EMAP-II) (Small inducible cytokine subfamily E member 1)]
Recovery.Hyp_T6h,LOC101863291,1.457958985049464,NA,NA
Recovery.Hyp_T6h,LOC101855366,0.5963860320314601,NA,NA
Recovery.Hyp_T6h,LOC101851605,-2.1911148929140607,COL6A6,Collagen alpha-6(VI) chain
Recovery.Hyp_T6h,LOC101856461,-1.2921047215566237,RNF13 RZF,E3 ubiquitin-protein ligase RNF13 (EC 2.3.2.27) (RING finger protein 13) (RING-type E3 ubiquitin transferase RNF13)
Recovery.Hyp_T6h,LOC101857824,-1.1099811253371332,NA,NA
