contrast,gene,log2FoldChange,Gene_names,Protein_names
LtH_6.Control,LOC101862386,0.31895628742422155,LRRFIP2,Leucine-rich repeat flightless-interacting protein 2 (LRR FLII-interacting protein 2)
LtH_6.Control,LOC101863859,-0.5479102394242927,CSTF2,Cleavage stimulation factor subunit 2
LtH_6.Control,LOC101863947,0.45239760474156754,NIPBL IDN3 SCC2,Nipped-B-like protein (Delangin) (SCC2 homolog)
LtH_6.Control,LOC101847627,0.8041423474436522,GALE,UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase) (UDP-N-acetylgalactosamine 4-epimerase) (UDP-GalNAc 4-epimerase) (UDP-N-acetylglucosamine 4-epimerase) (UDP-GlcNAc 4-epimerase) (EC 5.1.3.7) (UDP-galactose 4-epimerase)
LtH_6.Control,LOC101848934,1.4202901888523867,NA,NA
LtH_6.Control,LOC101856309,-0.5786716550369159,NDUFB7,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 (Cell adhesion protein SQM1) (Complex I-B18) (CI-B18) (NADH-ubiquinone oxidoreductase B18 subunit)
LtH_6.Control,LOC101845207,0.5508195130913168,LZTS3 KIAA0552 PROSAPIP1,Leucine zipper putative tumor suppressor 3 (ProSAP-interacting protein 1) (ProSAPiP1)
LtH_6.Control,LOC101846324,-0.49774486201568335,CIR1 CIR,Corepressor interacting with RBPJ 1 (CBF1-interacting corepressor) (Recepin)
LtH_6.Control,LOC101847784,-1.5840067519680703,DDX58,Probable ATP-dependent RNA helicase DDX58
LtH_6.Control,LOC101851315,0.6408773864823466,NA,NA
LtH_6.Control,LOC101852294,-1.1067727827781844,SKA1 C18orf24,Spindle and kinetochore-associated protein 1
LtH_6.Control,LOC101845664,-0.4383279053850086,ANK2,Ankyrin-2
LtH_6.Control,LOC101845664,-0.4383279053850086,ANK2 ANKB,Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin) (Non-erythroid ankyrin)
LtH_6.Control,LOC101853900,-0.29330233784193455,CLSTN1 CS1 KIAA0911,"Calsyntenin-1 (Alcadein-alpha) (Alc-alpha) (Alzheimer-related cadherin-like protein) (Non-classical cadherin XB31alpha) [Cleaved into: Soluble Alc-alpha (SAlc-alpha), CTF1-alpha (C-terminal fragment 1-alpha)]"
LtH_6.Control,LOC101859532,0.9320791256824551,RRAD RAD,GTP-binding protein RAD (RAD1) (Ras associated with diabetes)
LtH_6.Control,LOC101861094,0.8662091150377661,NA,NA
LtH_6.Control,LOC118478142,1.364430131689414,NA,NA
LtH_6.Control,LOC101864497,-1.516253972563737,MRPL43,"39S ribosomal protein L43, mitochondrial"
LtH_6.Control,LOC101850455,-0.6874382591593645,VKORC1L1,Vitamin K epoxide reductase complex subunit 1-like protein 1 (VKORC1-like protein 1) (EC 1.17.4.4)
LtH_6.Control,LOC101861096,-0.8804702056722459,OLAH THEDC1,"S-acyl fatty acid synthase thioesterase, medium chain (EC 3.1.2.14) (Augmented in rheumatoid arthritis 1) (AURA1) (Oleoyl-ACP hydrolase) (Thioesterase 2) (TE2) (Thioesterase II) (Thioesterase domain-containing protein 1)"
LtH_6.Control,LOC101861785,0.95417138289529,GPR183 EBI2,G-protein coupled receptor 183 (Epstein-Barr virus-induced G-protein coupled receptor 2) (EBI2) (EBV-induced G-protein coupled receptor 2) (hEBI2)
LtH_6.Control,LOC100533367,-0.9938266985682154,NA,NA
LtH_6.Control,LOC101855994,0.9357857845536557,ITGA8,"Integrin alpha-8 [Cleaved into: Integrin alpha-8 heavy chain, Integrin alpha-8 light chain]"
LtH_6.Control,KHC1,-0.33298388817040553,KIF5B KNS KNS1,Kinesin-1 heavy chain (Conventional kinesin heavy chain) (Ubiquitous kinesin heavy chain) (UKHC)
LtH_6.Control,LOC101851383,0.9545390329319671,NA,NA
LtH_6.Control,LOC101857532,-1.4661345061262265,SACS KIAA0730,Sacsin (DnaJ homolog subfamily C member 29) (DNAJC29)
LtH_6.Control,LOC101858540,-0.9519296019276579,CIAPIN1 CUA001 PRO0915,Anamorsin (Cytokine-induced apoptosis inhibitor 1) (Fe-S cluster assembly protein DRE2 homolog)
LtH_6.Control,LOC101848163,-0.49292187526102044,TWSG1 TSG PSEC0250,Twisted gastrulation protein homolog 1
LtH_6.Control,LOC101849343,3.499862614488478,PPIB CYPB,Peptidyl-prolyl cis-trans isomerase B (PPIase B) (EC 5.2.1.8) (CYP-S1) (Cyclophilin B) (Rotamase B) (S-cyclophilin) (SCYLP)
LtH_6.Control,LOC101849815,0.4363955709569034,NA,NA
LtH_6.Control,LOC101851697,0.3894306302333004,ACIN1,Apoptotic chromatin condensation inducer in the nucleus
LtH_6.Control,LOC101852299,1.2976755900225205,NA,NA
LtH_6.Control,LOC101858907,1.2999212249229946,NRXN1 KIAA0578,Neurexin-1 (Neurexin I-alpha) (Neurexin-1-alpha)
LtH_6.Control,LOC101854223,0.4153931503868354,FADS1 FADSD5,Acyl-CoA (8-3)-desaturase (EC 1.14.19.44) (Delta(5) fatty acid desaturase) (D5D) (Delta(5) desaturase) (Delta-5 desaturase) (Fatty acid desaturase 1)
LtH_6.Control,LOC101855228,-0.6629383878691221,NBR1,"cDNA FLJ55359, highly similar to Next to BRCA1 gene 1 protein"
LtH_6.Control,LOC100533340,-0.5029457760617009,SYT1 SVP65 SYT,Synaptotagmin-1 (Synaptotagmin I) (SytI) (p65)
LtH_6.Control,LOC100533340,-0.5029457760617009,SYT1 hCG_2016754,"Synaptotagmin I, isoform CRA_b (Synaptotagmin-1)"
LtH_6.Control,LOC101855694,0.8300131885896741,ACACA ACAC ACC1 ACCA,Acetyl-CoA carboxylase 1 (ACC1) (EC 6.4.1.2) (Acetyl-Coenzyme A carboxylase alpha) (ACC-alpha) [Includes: Biotin carboxylase (EC 6.3.4.14)]
LtH_6.Control,LOC101851996,-0.5594693957923546,NA,NA
LtH_6.Control,LOC101859991,-0.4359273692517743,NA,NA
LtH_6.Control,LOC101861256,-0.8215151057399503,EXOSC8 OIP2 RRP43,Exosome complex component RRP43 (Exosome component 8) (Opa-interacting protein 2) (OIP-2) (Ribosomal RNA-processing protein 43) (p9)
LtH_6.Control,LOC101861708,-0.5549515683131528,SLIRP C14orf156 DC23 DC50 PD04872,"SRA stem-loop-interacting RNA-binding protein, mitochondrial"
LtH_6.Control,LOC101863402,-0.6399424909045428,PKDCC SGK493 VLK,"Extracellular tyrosine-protein kinase PKDCC (EC 2.7.10.2) (Protein kinase domain-containing protein, cytoplasmic) (Protein kinase-like protein SgK493) (Sugen kinase 493) (Vertebrate lonesome kinase)"
LtH_6.Control,LOC101846939,-1.1184361189231034,MBIP BM-015,MAP3K12-binding inhibitory protein 1 (MAPK upstream kinase-binding inhibitory protein) (MUK-binding inhibitory protein)
LtH_6.Control,LOC101849663,-0.5492181322677471,RPS9 hCG_2009111,"40S ribosomal protein S9 (Ribosomal protein S9, isoform CRA_a)"
LtH_6.Control,LOC101855767,-0.4585801567963766,TEX264 ZSIG11 UNQ337/PRO536,Testis-expressed protein 264 (Putative secreted protein Zsig11)
LtH_6.Control,LOC101863639,-0.37390903973472017,CHMP1B C18orf2,Charged multivesicular body protein 1b (CHMP1.5) (Chromatin-modifying protein 1b) (CHMP1b) (Vacuolar protein sorting-associated protein 46-2) (Vps46-2) (hVps46-2)
LtH_6.Control,LOC101852143,0.41665136240422007,NA,NA
LtH_6.Control,LOC101856555,0.6118238763083589,AP3M1,AP-3 complex subunit mu-1 (AP-3 adaptor complex mu3A subunit) (Adaptor-related protein complex 3 subunit mu-1) (Mu-adaptin 3A) (Mu3A-adaptin)
LtH_6.Control,LOC101859684,-1.3423117149976027,NA,NA
LtH_6.Control,LOC101864435,0.34966681488683743,NA,NA
LtH_6.Control,LOC101848565,-0.7221186052396266,CCDC112 MBC1,Coiled-coil domain-containing protein 112 (Mutated in bladder cancer protein 1)
LtH_6.Control,LOC101851171,-0.357399168606819,MAP1A,Microtubule-associated protein 1A
LtH_6.Control,LOC101852819,-1.006803168981025,POMK SGK196,Protein O-mannose kinase (POMK) (EC 2.7.1.183) (Protein kinase-like protein SgK196) (Sugen kinase 196)
LtH_6.Control,LOC101853283,-0.7373193113847638,SHTN1 KIAA1598,Shootin-1 (Shootin1)
LtH_6.Control,LOC101858990,-0.5291108348866883,OAT,"Ornithine aminotransferase, mitochondrial (EC 2.6.1.13) (Ornithine delta-aminotransferase) (Ornithine--oxo-acid aminotransferase) [Cleaved into: Ornithine aminotransferase, hepatic form, Ornithine aminotransferase, renal form]"
LtH_6.Control,LOC101850530,0.7002058430801665,NA,NA
LtH_6.Control,LOC101862091,-0.7120267218542069,LENG1,Leukocyte receptor cluster member 1
LtH_6.Control,LOC101862320,-1.0565874283747256,NA,NA
LtH_6.Control,LOC101846554,1.6285391959765145,NA,NA
LtH_6.Control,LOC101853672,0.7967060026599577,ATXN1 ATX1 SCA1,Ataxin-1 (Spinocerebellar ataxia type 1 protein)
LtH_6.Control,LOC101855316,0.395616553108447,NA,NA
LtH_6.Control,LOC101857310,-1.1150110771460857,POP4 RPP29,Ribonuclease P protein subunit p29 (hPOP4) (EC 3.1.26.5)
LtH_6.Control,LOC101860626,0.7228694027746653,NA,NA
LtH_6.Control,LOC101848094,-1.47135652553218,AASDH ACSF4 U26 HSPC318,Beta-alanine-activating enzyme (EC 6.2.1.-) (Acyl-CoA synthetase family member 4) (Protein NRPS998)
LtH_6.Control,LOC101849026,-0.3761665231455204,FAM193A,Protein FAM193A
LtH_6.Control,LOC101850389,0.7854613599298128,NR2F2 ARP1 TFCOUP2,COUP transcription factor 2 (COUP-TF2) (Apolipoprotein A-I regulatory protein 1) (ARP-1) (COUP transcription factor II) (COUP-TF II) (Nuclear receptor subfamily 2 group F member 2)
LtH_6.Control,LOC101858466,0.49331533984044496,NA,NA
LtH_6.Control,LOC101859147,-0.5627270752902254,PAF1 PD2,RNA polymerase II-associated factor 1 homolog (hPAF1) (Pancreatic differentiation protein 2)
LtH_6.Control,LOC100533406,0.5252136492710149,ITPR1,"Inositol 1,4,5-trisphosphate receptor type 1"
LtH_6.Control,LOC101850059,0.9572797312947565,NA,NA
LtH_6.Control,LOC101850775,1.1995549469546902,PAPLN,Papilin
LtH_6.Control,LOC101846404,-0.8139830105665917,NXNL2 C9orf121,Nucleoredoxin-like protein 2 (Rod-derived cone viability factor 2) (RdCVF2)
LtH_6.Control,LOC101846790,-0.5550509845687241,R3HDM4,R3H domain-containing protein 4
LtH_6.Control,LOC118479089,-1.124805923263936,NA,NA
LtH_6.Control,LOC101848939,-0.6133922730080007,BRCC3,Lys-63-specific deubiquitinase BRCC36
LtH_6.Control,LOC101856239,0.5533838050925888,OGT,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit (EC 2.4.1.255) (O-GlcNAc transferase subunit p110) (O-linked N-acetylglucosamine transferase 110 kDa subunit)
LtH_6.Control,LOC100533262,-0.4066703071939779,RPL8,60S ribosomal protein L8 (Large ribosomal subunit protein uL2)
LtH_6.Control,LOC101853221,0.930567118190277,CIT,Citron Rho-interacting kinase (Fragment)
LtH_6.Control,LOC101855702,-0.7707819943480021,MRPL50,"39S ribosomal protein L50, mitochondrial (L50mt) (MRP-L50) (Mitochondrial large ribosomal subunit protein mL50)"
LtH_6.Control,LOC100533366,-0.6483508963310173,NA,NA
LtH_6.Control,LOC101855166,0.7347146983997598,NA,NA
LtH_6.Control,LOC101856158,1.0398751592079092,KCND2 KIAA1044,Potassium voltage-gated channel subfamily D member 2 (Voltage-gated potassium channel subunit Kv4.2)
LtH_6.Control,LOC100533260,-0.5039816810806785,TUBA3D,Tubulin alpha-3D chain (Alpha-tubulin 3D) [Cleaved into: Detyrosinated tubulin alpha-3D chain]
LtH_6.Control,LOC100533398,0.916896868535405,MYL12B MRLC2 MYLC2B,"Myosin regulatory light chain 12B (MLC-2A) (MLC-2) (Myosin regulatory light chain 2-B, smooth muscle isoform) (Myosin regulatory light chain 20 kDa) (MLC20) (Myosin regulatory light chain MRLC2) (SHUJUN-1)"
LtH_6.Control,LOC101847406,1.4044092917245155,DUSP1 CL100 MKP1 PTPN10 VH1,Dual specificity protein phosphatase 1 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase hVH1) (Mitogen-activated protein kinase phosphatase 1) (MAP kinase phosphatase 1) (MKP-1) (Protein-tyrosine phosphatase CL100)
LtH_6.Control,LOC101849523,0.5552274104040809,FMNL2 FHOD2 KIAA1902,Formin-like protein 2 (Formin homology 2 domain-containing protein 2)
LtH_6.Control,LOC106014215,-1.0607210050599807,NA,NA
LtH_6.Control,LOC101846793,-0.49340244080876483,HOGA1 C10orf65 DHDPSL,"4-hydroxy-2-oxoglutarate aldolase, mitochondrial (EC 4.1.3.16) (Dihydrodipicolinate synthase-like) (DHDPS-like protein) (Probable 2-keto-4-hydroxyglutarate aldolase) (Probable KHG-aldolase) (Protein 569272)"
LtH_6.Control,LOC101854777,1.663078277988218,CD109 CPAMD7,CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)
LtH_6.Control,LOC101857544,0.7551169725997969,NA,NA
LtH_6.Control,LOC101858918,-0.9519937000374661,TSR3 C16orf42 UND313L,Ribosome biogenesis protein TSR3 homolog
LtH_6.Control,LOC101849671,0.7197335695048825,MRC1 CLEC13D CLEC13DL MRC1L1,Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206)
LtH_6.Control,LOC101860235,1.2347297124251666,PFKFB4,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4 (6PF-2-K/Fru-2,6-P2ase 4) (PFK/FBPase 4) (6PF-2-K/Fru-2,6-P2ase testis-type isozyme) [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105), Fructose-2,6-bisphosphatase (EC 3.1.3.46)]"
LtH_6.Control,LOC101857230,0.4307547809892168,NA,NA
LtH_6.Control,LOC101858246,0.7275009958977969,NUP153,Nuclear pore complex protein Nup153 (153 kDa nucleoporin) (Nucleoporin Nup153)
LtH_6.Control,LOC101858763,0.7705454439975647,HOOK3,Protein Hook homolog 3 (h-hook3) (hHK3)
LtH_6.Control,LOC101859462,0.8062861664323594,ADAM10 KUZ MADM,Disintegrin and metalloproteinase domain-containing protein 10 (ADAM 10) (EC 3.4.24.81) (CDw156) (Kuzbanian protein homolog) (Mammalian disintegrin-metalloprotease) (CD antigen CD156c)
LtH_6.Control,LOC100533424,0.97909629157864,HCN4,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4
LtH_6.Control,LOC100533399,-0.5351007557582849,NA,NA
LtH_6.Control,LOC101847935,-0.8638926002116969,HMCN1 FIBL6,Hemicentin-1 (Fibulin-6) (FIBL-6)
LtH_6.Control,LOC101858919,0.8840603319102256,TMEM189 KUA,Transmembrane protein 189
LtH_6.Control,LOC101848269,-0.4039292399867199,SYT4 KIAA1342,Synaptotagmin-4 (Synaptotagmin IV) (SytIV)
LtH_6.Control,LOC101860479,-0.9468425170418207,NA,NA
LtH_6.Control,LOC101863652,0.7672089533174072,KIF20A MKLP2 RAB6KIFL,Kinesin-like protein KIF20A (GG10_2) (Mitotic kinesin-like protein 2) (MKlp2) (Rab6-interacting kinesin-like protein) (Rabkinesin-6)
LtH_6.Control,LOC101864367,-0.7215980915808159,LAMA2,Laminin subunit alpha-2
LtH_6.Control,LOC101850937,-0.6289837743239162,N4BP2,NEDD4-binding protein 2 (Fragment)
LtH_6.Control,LOC101861873,-0.7011268077704246,DALRD3,DALR anticodon-binding domain-containing protein 3
LtH_6.Control,LOC101854148,0.6723295070237296,EPB41L5 KIAA1548,Band 4.1-like protein 5
LtH_6.Control,LOC101846946,0.9014183719140457,NGB,Neuroglobin
LtH_6.Control,LOC101852386,-0.4113925255712467,UQCRC2,"Cytochrome b-c1 complex subunit 2, mitochondrial (Complex III subunit 2) (Core protein II) (Ubiquinol-cytochrome-c reductase complex core protein 2)"
LtH_6.Control,LOC101846269,-0.5920224542844843,NA,NA
LtH_6.Control,LOC101846485,-0.5107544183772373,CHM REP1 TCD,Rab proteins geranylgeranyltransferase component A 1 (Choroideremia protein) (Rab escort protein 1) (REP-1) (TCD protein)
LtH_6.Control,LOC101851925,-0.7463356858441047,MRPL1 BM-022,"39S ribosomal protein L1, mitochondrial (L1mt) (MRP-L1) (Mitochondrial large ribosomal subunit protein uL1m)"
LtH_6.Control,LOC101862396,0.6175014658659757,NA,NA
LtH_6.Control,LOC101862855,0.9371816253958811,NDST2 HSST2,"Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 (EC 2.8.2.8) (Glucosaminyl N-deacetylase/N-sulfotransferase 2) (NDST-2) (N-heparan sulfate sulfotransferase 2) (N-HSST 2) [Includes: Heparan sulfate N-deacetylase 2 (EC 3.-.-.-), Heparan sulfate N-sulfotransferase 2 (EC 2.8.2.-)]"
LtH_6.Control,LOC101848418,0.48648757593806935,SAFB2 KIAA0138,Scaffold attachment factor B2 (SAF-B2)
LtH_6.Control,LOC101860077,0.5162659522580819,LUC7L LUC7L1,Putative RNA-binding protein Luc7-like 1 (Putative SR protein LUC7B1) (SR+89)
LtH_6.Control,LOC101860077,0.5162659522580819,LUC7L hCG_22425 LA16c-OS12.1-007,"LUC7-like (S. cerevisiae), isoform CRA_f (Putative RNA-binding protein Luc7-like 1)"
LtH_6.Control,LOC101848335,0.9044518255119953,LDB3,LIM domain-binding protein 3
LtH_6.Control,LOC100533282,0.789738604792422,CAMK2D hCG_22679,"Calcium/calmodulin-dependent protein kinase (CaM kinase) II delta, isoform CRA_e (Calcium/calmodulin-dependent protein kinase type II subunit delta)"
LtH_6.Control,LOC101848804,0.9396532925834566,NA,NA
LtH_6.Control,LOC101849823,0.3810098340096154,ELAVL4,ELAV-like protein
LtH_6.Control,LOC101857547,1.302593879061669,NA,NA
LtH_6.Control,LOC101858695,1.06937970301036,SEC24B,Protein transport protein Sec24B (SEC24-related protein B)
LtH_6.Control,LOC100533301,-0.39327217490239136,NA,NA
LtH_6.Control,LOC106011055,-0.766249057954602,NA,NA
LtH_6.Control,LOC100533411,-1.0898880547787724,ANK2,Ankyrin-2
LtH_6.Control,LOC101863415,-0.6209508240320325,PARL PSARL PRO2207,"Presenilins-associated rhomboid-like protein, mitochondrial (EC 3.4.21.105) (Mitochondrial intramembrane cleaving protease PARL) [Cleaved into: P-beta (Pbeta)]"
LtH_6.Control,LOC101846195,0.775371748942266,RET CDHF12 CDHR16 PTC RET51,"Proto-oncogene tyrosine-protein kinase receptor Ret (EC 2.7.10.1) (Cadherin family member 12) (Proto-oncogene c-Ret) [Cleaved into: Soluble RET kinase fragment, Extracellular cell-membrane anchored RET cadherin 120 kDa fragment]"
LtH_6.Control,LOC100533356,1.1012820127129415,PANX2,Pannexin-2
LtH_6.Control,LOC101858090,-0.4568211061806652,IDH3A,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase subunit alpha) (NAD(+)-specific ICDH subunit alpha)"
LtH_6.Control,LOC101855930,-0.8756901408709712,CTU2 C16orf84 NCS2,Cytoplasmic tRNA 2-thiolation protein 2 (Cytosolic thiouridylase subunit 2)
LtH_6.Control,LOC101858250,-1.1710195355587198,NA,NA
LtH_6.Control,LOC101848099,2.0234683901108315,VNN3,Vascular non-inflammatory molecule 3 (Vanin-3) (EC 3.5.1.92)
LtH_6.Control,LOC100533381,-0.9925411942294533,NA,NA
LtH_6.Control,LOC101850234,-0.8858005725639676,NA,NA
LtH_6.Control,LOC118477265,1.1588820492257144,NA,NA
LtH_6.Control,LOC101854852,1.0105856024022721,NA,NA
LtH_6.Control,LOC101855470,0.5836206800271857,NA,NA
LtH_6.Control,LOC101855406,0.8756616834776927,TRPC5 TRP5,Short transient receptor potential channel 5 (TrpC5) (Transient receptor protein 5) (TRP-5) (hTRP-5) (hTRP5)
LtH_6.Control,LOC100533263,-0.5753948799457311,RPL18,60S ribosomal protein L18 (Fragment)
LtH_6.Control,LOC100533263,-0.5753948799457311,RPL18,60S ribosomal protein L18 (Large ribosomal subunit protein eL18)
LtH_6.Control,LOC101858330,-0.463473945297477,SPOCK2,Testican-2
LtH_6.Control,LOC101861191,0.3912868060328755,KHSRP FUBP2,Far upstream element-binding protein 2 (FUSE-binding protein 2) (KH type-splicing regulatory protein) (KSRP) (p75)
LtH_6.Control,LOC101861191,0.3912868060328755,FUBP3 FBP3,Far upstream element-binding protein 3 (FUSE-binding protein 3)
LtH_6.Control,LOC101847410,-0.6043474073246842,MRPL45,"39S ribosomal protein L45, mitochondrial"
LtH_6.Control,LOC101848729,-0.5567568028305099,NA,NA
LtH_6.Control,LOC101852157,-1.3180858561291577,NA,NA
LtH_6.Control,LOC101853683,0.9313964233274447,TBK1 NAK,Serine/threonine-protein kinase TBK1 (EC 2.7.11.1) (NF-kappa-B-activating kinase) (T2K) (TANK-binding kinase 1)
LtH_6.Control,LOC101858608,-0.6802172763440464,HPGDS GSTS PGDS PTGDS2,Hematopoietic prostaglandin D synthase (H-PGDS) (EC 5.3.99.2) (GST class-sigma) (Glutathione S-transferase) (EC 2.5.1.18) (Glutathione-dependent PGD synthase) (Glutathione-requiring prostaglandin D synthase) (Prostaglandin-H2 D-isomerase)
LtH_6.Control,LOC101862399,0.33120781725580845,PGRMC2 DG6 PMBP,Membrane-associated progesterone receptor component 2 (Progesterone membrane-binding protein) (Steroid receptor protein DG6)
LtH_6.Control,LOC101845757,-0.9431403862718479,SORD,Sorbitol dehydrogenase (EC 1.1.1.14) (L-iditol 2-dehydrogenase)
LtH_6.Control,LOC101856083,0.9631133553114848,C9orf85,Uncharacterized protein C9orf85
LtH_6.Control,LOC101860391,-0.9800826355998485,TFPI LACI TFPI1,Tissue factor pathway inhibitor (TFPI) (Extrinsic pathway inhibitor) (EPI) (Lipoprotein-associated coagulation inhibitor) (LACI)
LtH_6.Control,LOC101848950,-0.8802170420516776,NOB1 ART4 NOB1P PSMD8BP1 MSTP158,RNA-binding protein NOB1 (Phosphorylation regulatory protein HP-10) (Protein ART-4)
LtH_6.Control,LOC101853446,-0.5681718688519969,UQCRFS1,"Cytochrome b-c1 complex subunit Rieske, mitochondrial (EC 1.10.2.2) (Complex III subunit 5) (Cytochrome b-c1 complex subunit 5) (Rieske iron-sulfur protein) (RISP) (Rieske protein UQCRFS1) (Ubiquinol-cytochrome c reductase iron-sulfur subunit) [Cleaved into: Cytochrome b-c1 complex subunit 9 (Su9) (Subunit 9) (8 kDa subunit 9) (Complex III subunit IX) (Cytochrome b-c1 complex subunit 11) (Ubiquinol-cytochrome c reductase 8 kDa protein)]"
LtH_6.Control,LOC101862170,-0.9796730375362644,DDX18 cPERP-D,ATP-dependent RNA helicase DDX18 (EC 3.6.4.13) (DEAD box protein 18) (Myc-regulated DEAD box protein) (MrDb)
LtH_6.Control,LOC101845226,-0.5507482195874054,MRPL19 KIAA0104 MRPL15,"39S ribosomal protein L19, mitochondrial (L19mt) (MRP-L19) (39S ribosomal protein L15, mitochondrial) (L15mt) (MRP-L15) (Mitochondrial large ribosomal subunit protein bL19m)"
LtH_6.Control,LOC101848182,-0.5762648118322456,PQBP1 NPW38 JM26,Polyglutamine-binding protein 1 (PQBP-1) (38 kDa nuclear protein containing a WW domain) (Npw38) (Polyglutamine tract-binding protein 1)
LtH_6.Control,LOC101850066,-0.6034977474399412,LLPH C12orf31 cPERP-G,Protein LLP homolog (Protein LAPS18-like)
LtH_6.Control,LOC101850312,-0.584687646223687,ASB13,Ankyrin repeat and SOCS box protein 13 (ASB-13)
LtH_6.Control,LOC101848501,-0.7230820908657744,NA,NA
LtH_6.Control,LOC101858010,-0.6174890853257461,WBP4 FBP21 FNBP21,WW domain-binding protein 4 (WBP-4) (Formin-binding protein 21) (WW domain-containing-binding protein 4)
LtH_6.Control,LOC101845452,-2.3167489762719637,UBB,Polyubiquitin-B (Fragment)
LtH_6.Control,LOC101845676,-2.2394979623458227,NA,NA
LtH_6.Control,LOC101846950,1.0144166652500919,MTA1,Metastasis-associated protein MTA1
LtH_6.Control,LOC101851793,0.7200302193756961,NA,NA
LtH_6.Control,LOC101860392,-0.8114258535689862,FRRS1L C9orf4,DOMON domain-containing protein FRRS1L (Brain protein CG-6) (Ferric-chelate reductase 1-like protein)
LtH_6.Control,LOC101846564,-0.6150362071117597,ZMAT2,Zinc finger matrin-type protein 2
LtH_6.Control,LOC101856499,-0.8183761720347523,WDR88 PQWD,WD repeat-containing protein 88 (PQQ repeat and WD repeat-containing protein)
LtH_6.Control,LOC101851251,-0.6880773631274534,GSTM3 GST5,Glutathione S-transferase Mu 3 (EC 2.5.1.18) (GST class-mu 3) (GSTM3-3) (hGSTM3-3)
LtH_6.Control,LOC101861564,-0.4309951038407378,EIF5,Eukaryotic translation initiation factor 5 (eIF-5)
LtH_6.Control,LOC101863089,1.1505222753009503,NA,NA
LtH_6.Control,LOC118477345,-0.4627424525521322,NA,NA
LtH_6.Control,LOC101852309,-0.8875677916877373,KLKB1 KLK3,"Plasma kallikrein (EC 3.4.21.34) (Fletcher factor) (Kininogenin) (Plasma prekallikrein) (PKK) [Cleaved into: Plasma kallikrein heavy chain, Plasma kallikrein light chain]"
LtH_6.Control,LOC101853685,-0.7975366562420674,DCXR SDR20C1,L-xylulose reductase (XR) (EC 1.1.1.10) (Carbonyl reductase II) (Dicarbonyl/L-xylulose reductase) (Kidney dicarbonyl reductase) (kiDCR) (Short chain dehydrogenase/reductase family 20C member 1) (Sperm surface protein P34H)
LtH_6.Control,LOC101861794,0.940304325546863,NUP85 NUP75 PCNT1,Nuclear pore complex protein Nup85 (85 kDa nucleoporin) (FROUNT) (Nucleoporin Nup75) (Nucleoporin Nup85) (Pericentrin-1)
LtH_6.Control,LOC101858612,0.969839508383543,CNGA2 CNCA CNCA1 CNCG2,Cyclic nucleotide-gated olfactory channel (Cyclic nucleotide-gated cation channel 2) (Cyclic nucleotide-gated channel alpha-2) (CNG channel alpha-2) (CNG-2) (CNG2)
LtH_6.Control,LOC101858612,0.969839508383543,CNGA3 CNCG3,Cyclic nucleotide-gated cation channel alpha-3 (Cone photoreceptor cGMP-gated channel subunit alpha) (Cyclic nucleotide-gated channel alpha-3) (CNG channel alpha-3) (CNG-3) (CNG3)
LtH_6.Control,MRP,-1.062118982315653,NA,NA
LtH_6.Control,LOC101849827,0.9140762755972769,KCNB2,Potassium voltage-gated channel subfamily B member 2 (Voltage-gated potassium channel subunit Kv2.2)
LtH_6.Control,LOC101846273,-1.0436394278759924,NOL11 L14,Nucleolar protein 11
LtH_6.Control,LOC101852607,0.8886272587996139,NA,NA
LtH_6.Control,LOC101853918,-0.7435803077407034,EMG1 C2F,Ribosomal RNA small subunit methyltransferase NEP1 (EC 2.1.1.-) (18S rRNA (pseudouridine(1248)-N1)-methyltransferase) (18S rRNA Psi1248 methyltransferase) (Nucleolar protein EMG1 homolog) (Protein C2f) (Ribosome biogenesis protein NEP1)
LtH_6.Control,LOC101855409,-0.5382241703489562,MIF GLIF MMIF,Macrophage migration inhibitory factor (MIF) (EC 5.3.2.1) (Glycosylation-inhibiting factor) (GIF) (L-dopachrome isomerase) (L-dopachrome tautomerase) (EC 5.3.3.12) (Phenylpyruvate tautomerase)
LtH_6.Control,LOC101846492,-0.7545964665412477,SMYD5 RAI15,SET and MYND domain-containing protein 5 (EC 2.1.1.-) (Protein NN8-4AG) (Retinoic acid-induced protein 15)
